//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Mercenary - 45
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Mercenary - 45
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Carnivorous chinchompa - 2
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Kebbit - 13
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Double agent - 65
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Double agent - 108
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Ram - 2
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ram - 2
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ram - 2
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Nial Swiftfling - 156
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ogre shaman - 113
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Ranger - 21
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Ranger - 72
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Penance Queen - 209
6046 - 740 6559 6557 6558 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Queen spawn - 63
6047 - 350 6559 6557 6558 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Scarab mage - 93
6052 - 700 6559 6557 6558 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Scarab mage - 66
6078 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6079 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6080 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6081 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 13
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 13
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 13
6091 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6092 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6093 - 210 -1 -1 -1 5 1 40 20 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6096 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6097 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6098 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zombie - 13
6099 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6100 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6101 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6102 - 1240 -1 -1 -1 4 1 60 128 MELEE -1 -1 PASSIVE
//Zombie - 18
6103 - 1240 -1 -1 -1 4 1 60 280 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6104 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie - 18
6105 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6106 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6107 - 1240 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Zombie - 24
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie - 24
6109 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 24
6110 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 24
6111 - 550 6790 6792 6791 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie - 24
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 24
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 24
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Zombie - 24
6142 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Zombie - 24
6143 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Zombie - 24
6144 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Zombie - 24
6145 - 2000 -1 -1 -1 4 3 5 2 SPECIAL -1 -1 PASSIVE
//Zombie - 24
6170 - 1180 -1 -1 -1 5 1 60 290 MELEE -1 -1 AGRESSIVE
//Zombie - 25
6189 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE
//Zombie - 25
6203 - 3550 -1 14965 -1 7 1 60 563 MELEE -1 -1 AGRESSIVE
//Zombie - 25
6204 - 2420 17463 17465 17464 4 1 60 410 MELEE -1 -1 AGRESSIVE
//Zombie - 25
6206 - 2500 17439 17440 17441 4 1 60 365 RANGE 1208 1209 AGRESSIVE
//Skeleton - 22
6208 - 1610 17459 17460 17461 7 3 60 170 MAGE -1 1213 AGRESSIVE
//Skeleton - 22
6210 - 1160 17348 17346 17347 5 1 60 218 MELEE -1 -1 PASSIVE
//Skeleton - 22
6211 - 100 169 170 172 5 1 60 10 MELEE -1 -1 PASSIVE
//Skeleton - 21
6212 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 PASSIVE
//Skeleton - 21
6213 - 900 6536 6538 6537 5 1 60 89 MELEE -1 -1 PASSIVE
//Skeleton - 25
6214 - 600 6016 -1 6031 5 1 60 80 MELEE -1 -1 PASSIVE
//Skeleton - 25
6215 - 1340 9434 9431 9430 5 4 30 80 MELEE -1 -1 PASSIVE
//Skeleton - 25
6216 - 480 17492 17493 17491 4 1 60 44 MELEE -1 -1 PASSIVE
//Skeleton - 25
6218 - 1120 17481 17482 17483 5 1 60 140 MELEE -1 -1 PASSIVE
//Skeleton - 45
6219 - 1000 14740 403 836 6 4 30 160 MELEE -1 -1 PASSIVE
//Ghost - 19
6220 - 1200 426 8988 836 6 4 30 160 RANGE -1 -1 PASSIVE
//Ghost - 19
6221 - 750 811 424 836 5 4 30 174 MAGE -1 78 PASSIVE
//Ghost - 19
6222 - 4050 17396 17395 17398 6 1 60 715 SPECIAL -1 -1 AGRESSIVE
//Ghost - 19
6223 - 2210 17445 17448 17449 6 1 60 250 MAGE -1 1199 AGRESSIVE
//Ghost - 19
6225 - 2320 17446 17448 17449 3 1 60 350 RANGE -1 1190 AGRESSIVE
//Ghost - 19
6227 - 2590 17444 17448 17449 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Ghost - 19
6229 - 980 17444 17448 17449 6 4 30 160 MELEE -1 -1 PASSIVE
//Ghost - 19
6230 - 890 17447 17448 17450 6 4 30 160 RANGE -1 -1 PASSIVE
//Ghost - 19
6231 - 850 17445 17448 17451 6 4 30 160 MAGE -1 -1 PASSIVE
//Ghost - 19
6232 - 700 17443 17448 17449 7 4 30 80 MELEE -1 -1 PASSIVE
//Ghost - 19
6233 - 950 17444 17448 17449 7 4 30 100 MELEE -1 -1 PASSIVE
//Undead one - 68
6234 - 860 17445 17448 17449 7 4 30 100 RANGE -1 -1 PASSIVE
//Undead one - 68
6235 - 960 17443 17448 17449 7 4 30 100 MELEE -1 -1 PASSIVE
//Undead one - 68
6236 - 950 17446 17448 17449 7 4 30 100 RANGE -1 -1 PASSIVE
//Undead one - 73
6237 - 1050 17443 17448 17449 7 4 30 120 MELEE -1 -1 PASSIVE
//Undead one - 73
6238 - 1240 17445 17448 17449 7 4 30 160 RANGE -1 -1 PASSIVE
//Giant Skeleton - 80
6239 - 1390 17445 17448 17449 7 4 30 150 RANGE -1 -1 PASSIVE
//Waterfiend - 115
6240 - 880 17443 17448 17450 7 4 30 100 MELEE -1 -1 PASSIVE
//Brutal green dragon - 227
6241 - 670 17446 17448 17450 7 4 30 100 RANGE -1 -1 PASSIVE
//Mithril dragon - 304
6242 - 830 17446 17448 17450 7 4 30 100 RANGE -1 -1 PASSIVE
//Confused barbarian - 132
6243 - 920 17443 17448 17450 7 4 30 100 MELEE -1 -1 PASSIVE
//Skeleton - 60
6244 - 1040 17443 17448 17450 7 4 30 110 MELEE -1 -1 PASSIVE
//Skeleton - 60
6245 - 980 17445 17448 17450 7 4 30 100 RANGE -1 -1 PASSIVE
//Skeleton - 85
6246 - 1080 17446 17448 17450 7 4 30 150 RANGE -1 -1 PASSIVE
//Skeleton - 85
6247 - 2550 6964 6966 6965 3 2 150 315 SPECIAL2 -1 -1 AGRESSIVE
//Ghost - 77
6248 - 3600 17494 17498 17496 6 2 150 360 MELEE -1 -1 AGRESSIVE
//Ghost - 77
6250 - 3460 17420 17418 17421 6 2 150 360 MAGE 1184 1227 AGRESSIVE
//Ghost - 77
6252 - 3620 17486 17487 17488 6 3 150 310 RANGE 1187 1188 AGRESSIVE
//Zombie - 30
6254 - 900 811 425 836 5 1 60 200 MAGE -1 76 PASSIVE
//Zombie - 30
6255 - 1100 12311 425 836 7 4 30 160 MELEE -1 -1 PASSIVE
//Zombie - 44
6256 - 1060 426 404 836 6 4 30 160 RANGE -1 -1 PASSIVE
//Zombie - 44
6257 - 850 811 424 836 5 4 30 174 MAGE -1 76 PASSIVE
//Zombie - 53
6258 - 1350 12311 425 836 6 1 60 270 MELEE -1 -1 PASSIVE
//Zombie - 53
6259 - 1080 12311 425 836 6 1 60 270 MELEE -1 -1 PASSIVE
//Skeleton - 77
6260 - 4540 17389 17390 17392 6 4 150 810 SPECIAL2 -1 -1 AGRESSIVE
//Giant Skeleton - 100
6261 - 2280 6184 6183 6182 6 2 150 300 MELEE -1 -1 AGRESSIVE
//Skeleton Mage - 94
6263 - 2270 6184 6183 6182 6 2 150 370 MAGE 1202 1203 AGRESSIVE
//Skeleton - 77
6265 - 2460 6184 6183 6182 6 2 150 310 RANGE -1 1206 AGRESSIVE
//Zombie - 40
6268 - 800 17505 17507 17506 7 1 60 73 MELEE -1 -1 PASSIVE
//Zombie - 85
6269 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 PASSIVE
//Possessed pickaxe - 50
6270 - 1000 17472 17471 17473 5 1 60 60 MELEE -1 -1 PASSIVE
//Animated spade - 50
6271 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Terror dog - 110
6272 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Terror dog - 100
6273 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Tarn - 69
6274 - 1100 17476 17477 17478 4 1 60 150 MELEE -1 -1 PASSIVE
//Mutant tarn - 69
6275 - 510 17500 17501 17504 4 1 60 50 MELEE -1 -1 PASSIVE
//Icelord - 51
6276 - 1300 17424 17430 17425 6 4 30 160 RANGE -1 -1 PASSIVE
//Icelord - 51
6277 - 1310 17429 17430 17478 7 4 30 160 MELEE -1 -1 PASSIVE
//Icelord - 51
6278 - 1060 17428 17430 17431 6 4 30 160 MAGE -1 -1 PASSIVE
//Icelord - 51
6279 - 140 6184 6183 6182 5 1 60 20 MELEE -1 -1 PASSIVE
//Ice Troll King - 122
6280 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ice troll runt - 74
6281 - 110 6185 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ice troll male - 82
6282 - 130 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ice troll female - 82
6283 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Ice troll runt - 74
6285 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
6286 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
6287 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ice troll runt - 74
6288 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ice troll male - 82
6289 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Ice troll female - 82
6290 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Yak - 22
6291 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Frogeel - 103
6292 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Spidine - 42
6293 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Swordchick - 46
6294 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Jubster - 87
6295 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Newtroost - 19
6296 - 870 7093 7092 7091 4 1 60 106 MELEE -1 -1 PASSIVE
//Unicow - 25
6297 - 870 7093 7092 7091 4 1 60 106 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6322 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6323 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6324 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6325 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6326 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6327 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6328 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6329 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6330 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6331 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6332 - 1549 7108 7110 7109 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6344 - 500 -1 -1 -1 5 1 60 150 RANGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6346 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6347 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6348 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6349 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6350 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6351 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6352 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6353 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6354 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6355 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6356 - 230 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6358 - 20000 14792 14799 14795 6 1 25 520 SPECIAL -1 -1 AGRESSIVE
//Zombie pirate - 57
6363 - 450 390 424 836 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6364 - 450 390 424 836 4 1 60 87 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6365 - 472 426 425 836 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6366 - 472 426 425 836 4 1 60 94 RANGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6367 - 500 811 425 836 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6368 - 500 811 425 836 4 1 60 127 MAGE -1 -1 AGRESSIVE
//Zombie pirate - 57
6369 - 200 7207 7206 7205 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6371 - 250 422 424 836 4 1 60 34 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6372 - 250 422 424 836 4 1 60 34 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6376 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6377 - 250 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zombie pirate - 57
6378 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Zombie pirate - 57
6379 - 300 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Barrelchest - 170
6380 - 540 -1 -1 -1 4 1 60 127 MELEE -1 -1 AGRESSIVE
//Cave bug - 96
6381 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Molanisk - 51
6382 - 500 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE
//Rabbit - 2
6383 - 370 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Outlaw - 32
6469 - 450 -1 -1 -1 4 1 60 34 MELEE -1 -1 PASSIVE
//Outlaw - 32
6470 - 500 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Outlaw - 32
6473 - 800 -1 -1 -1 4 1 60 170 MELEE -1 -1 PASSIVE
//Outlaw - 32
6657 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Outlaw - 32
6658 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Outlaw - 32
6659 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Outlaw - 32
6660 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Outlaw - 32
6661 - 500 -1 -1 -1 5 1 60 54 MELEE -1 -1 PASSIVE
//Outlaw - 32
6662 - 600 -1 -1 -1 4 1 60 68 MELEE -1 -1 PASSIVE
//Outlaw - 32
6761 - 850 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//H.A.M. Mage - 30
6762 - 900 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//The Inadequacy - 343
6763 - 930 -1 -1 -1 5 1 60 110 MELEE -1 -1 PASSIVE
//The Everlasting - 223
6773 - 900 7607 7608 7609 4 1 60 130 RANGE -1 -1 AGRESSIVE
//The Untouchable - 274
6774 - 900 7612 7613 7614 4 1 60 130 MELEE -1 -1 AGRESSIVE
//The Illusive - 108
6776 - 900 7586 7585 7581 4 1 60 130 MELEE -1 -1 AGRESSIVE
//A Doubt - 78
6777 - 910 7584 7585 7581 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Goblin statue - 50
6778 - 900 5451 7585 7581 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Guard - 21
6779 - 720 7588 7590 7591 6 1 60 60 MELEE -1 -1 AGRESSIVE
//Guard - 21
6780 - 700 7615 7617 7616 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Man - 2
6781 - 700 7615 7617 7616 4 1 60 104 MAGE -1 -1 AGRESSIVE
//Woman - 2
6794 - 2330 1010 1011 1012 4 4 0 76 MELEE -1 -1 PASSIVE
//Thief - 16
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Thief - 16
6795 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Thief - 16
6796 - 390 8104 8105 8106 3 4 0 40 MELEE -1 -1 PASSIVE
//Thief - 16
6806 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Experiment No.2 - 109
6807 - 280 8143 8145 8143 5 4 0 40 SPECIAL -1 -1 PASSIVE
//Glod - 138
6813 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Werewolf - 88
6814 - 400 7741 7742 7740 4 4 0 85 MELEE -1 -1 PASSIVE
//Werewolf - 88
6815 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Werewolf - 88
6816 - 3480 -1 -1 -1 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Werewolf - 88
6822 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Werewolf - 88
6823 - 1000 6376 6375 6377 4 4 0 80 MELEE -1 -1 PASSIVE
//Werewolf - 88
6824 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Werewolf - 88
6825 - 160 7810 5388 5389 5 4 0 40 MAGE -1 1318 PASSIVE
//Werewolf - 88
6828 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Werewolf - 88
6829 - 150 8292 8294 8295 5 4 0 40 MELEE -1 -1 PASSIVE
//Werewolf - 88
6831 - 470 7795 7796 7797 4 4 0 42 MELEE -1 -1 PASSIVE
//Werewolf - 88
6832 - 470 -1 -1 7797 4 4 0 42 SPECIAL -1 -1 PASSIVE
//Werewolf - 88
6837 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Werewolf - 88
6838 - 670 6254 6255 6256 4 4 0 65 MELEE -1 -1 PASSIVE
//Werewolf - 88
6840 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Werewolf - 88
6841 - 180 5327 5328 5329 4 4 0 30 MELEE -1 -1 PASSIVE
//Werewolf - 88
6847 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Werewolf - 88
6848 - 680 4933 4934 4935 4 4 0 50 MELEE -1 -1 PASSIVE
//Werewolf - 88
6870 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//Werewolf - 88
6873 - 7100 5782 5783 5784 5 3 0 180 MELEE -1 -1 PASSIVE
//Werewolf - 88
6874 - 7100 853 851 852 5 3 0 180 MELEE -1 -1 PASSIVE
//Boris - 24
6969 - 210 8304 8306 8305 5 4 0 220 MAGE -1 -1 PASSIVE
//Imre - 24
6972 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Yuri - 24
6973 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Joseph - 24
6974 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Nikolai - 24
6975 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Eduard - 24
6976 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Lev - 24
6977 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Georgy - 24
6978 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Svetlana - 24
6979 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Irina - 24
6980 - 300 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE
//Alexis - 24
6981 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Milla - 24
6982 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Galina - 24
6983 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Sofiya - 24
6984 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Ksenia - 24
6985 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Yadviga - 24
6986 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Nikita - 24
6987 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Vera - 24
6994 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Zoja - 24
6995 - 770 8519 8518 8517 4 4 0 50 SPECIAL -1 -1 PASSIVE
//Liliya - 24
7003 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Big Wolf - 73
7004 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE
//Wolf - 25
7005 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Ice wolf - 96
7078 - 880 8636 8638 8640 4 1 60 100 MELEE -1 -1 PASSIVE
//Cyclops - 56
7079 - 800 8636 8638 8640 4 1 60 120 MELEE -1 -1 PASSIVE
//Cyclops - 76
7080 - 800 8637 8639 8641 4 1 60 120 MELEE -1 -1 PASSIVE
//Cyclops - 56
7081 - 710 8636 8638 8640 5 1 60 80 MELEE -1 -1 PASSIVE
//Cyclops - 76
7082 - 710 8637 8639 8641 5 1 60 80 MELEE -1 -1 PASSIVE
//Zombie rat - 3
7084 - 450 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE
//Zombie rat - 3
7085 - 600 -1 -1 -1 5 1 60 80 MELEE -1 -1 AGRESSIVE
//Zombie rat - 3
7086 - 1600 -1 -1 -1 4 1 60 203 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7105 - 200 422 425 836 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7133 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7134 - 3000 8754 8755 8756 8 3 60 254 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7135 - 500 8760 8762 8761 4 1 60 82 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7138 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Zombie - 24
7139 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Zombie - 24
7140 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Lesser demon - 82
7158 - 110 8785 8793 8790 5 1 60 20 MELEE -1 -1 PASSIVE
//Lost barbarian - 132
7159 - 540 8785 8793 8790 5 1 60 60 MELEE -1 -1 PASSIVE
//Skeleton hero - 149
7160 - 960 8785 8793 8790 5 1 60 104 MELEE -1 -1 PASSIVE
